in s,C1 in V
-1.72434E-02,2.492E+00
-1.72430E-02,2.513E+00
-1.72427E-02,2.513E+00
-1.72424E-02,2.523E+00
-1.72420E-02,2.503E+00
-1.72417E-02,2.503E+00
-1.72414E-02,2.482E+00
-1.72410E-02,2.513E+00
-1.72407E-02,2.492E+00
-1.72404E-02,2.482E+00
-1.72400E-02,2.523E+00
-1.72397E-02,2.492E+00
-1.72394E-02,2.523E+00
-1.72390E-02,2.513E+00
-1.72387E-02,2.523E+00
-1.72384E-02,2.534E+00
-1.72380E-02,2.513E+00
-1.72377E-02,2.513E+00
-1.72374E-02,2.523E+00
-1.72370E-02,2.513E+00
-1.72367E-02,2.503E+00
-1.72364E-02,2.482E+00
-1.72360E-02,2.523E+00
-1.72357E-02,2.513E+00
-1.72354E-02,2.513E+00
-1.72350E-02,2.492E+00
-1.72347E-02,2.503E+00
-1.72344E-02,2.513E+00
-1.72340E-02,2.492E+00
-1.72337E-02,2.492E+00
-1.72334E-02,2.492E+00
-1.72330E-02,2.503E+00
-1.72327E-02,2.492E+00
-1.72324E-02,2.503E+00
-1.72321E-02,2.523E+00
-1.72317E-02,2.482E+00
-1.72314E-02,2.523E+00
-1.72311E-02,2.523E+00
-1.72307E-02,2.503E+00
-1.72304E-02,2.523E+00
-1.72301E-02,2.513E+00
-1.72297E-02,2.471E+00
-1.72294E-02,2.513E+00
-1.72291E-02,2.534E+00
-1.72287E-02,2.523E+00
-1.72284E-02,2.503E+00
-1.72281E-02,2.523E+00
-1.72277E-02,2.492E+00
-1.72274E-02,2.503E+00
-1.72271E-02,2.503E+00
-1.72267E-02,2.513E+00
-1.72264E-02,2.513E+00
-1.72261E-02,2.534E+00
-1.72257E-02,2.492E+00
-1.72254E-02,2.482E+00
-1.72251E-02,2.503E+00
-1.72247E-02,2.492E+00
-1.72244E-02,2.523E+00
-1.72241E-02,2.482E+00
-1.72237E-02,2.513E+00
-1.72234E-02,2.482E+00
-1.72231E-02,2.503E+00
-1.72227E-02,2.534E+00
-1.72224E-02,2.555E+00
-1.72221E-02,2.482E+00
-1.72217E-02,2.482E+00
-1.72214E-02,2.492E+00
-1.72211E-02,2.523E+00
-1.72207E-02,2.523E+00
-1.72204E-02,2.513E+00
-1.72201E-02,2.513E+00
-1.72197E-02,2.503E+00
-1.72194E-02,2.503E+00
-1.72191E-02,2.503E+00
-1.72187E-02,2.513E+00
-1.72184E-02,2.461E+00
-1.72181E-02,2.492E+00
-1.72177E-02,2.523E+00
-1.72174E-02,2.513E+00
-1.72171E-02,2.513E+00
-1.72167E-02,2.503E+00
-1.72164E-02,2.523E+00
-1.72161E-02,2.503E+00
-1.72157E-02,2.492E+00
-1.72154E-02,2.523E+00
-1.72151E-02,2.503E+00
-1.72147E-02,2.492E+00
-1.72144E-02,2.492E+00
-1.72141E-02,2.492E+00
-1.72137E-02,2.503E+00
-1.72134E-02,2.503E+00
-1.72131E-02,2.503E+00
-1.72127E-02,2.492E+00
-1.72124E-02,2.482E+00
-1.72121E-02,2.503E+00
-1.72118E-02,2.503E+00
-1.72114E-02,2.482E+00
-1.72111E-02,2.534E+00
-1.72108E-02,2.523E+00
-1.72104E-02,2.492E+00
-1.72101E-02,2.492E+00
-1.72098E-02,2.482E+00
-1.72094E-02,2.513E+00
-1.72091E-02,2.534E+00
-1.72088E-02,2.523E+00
-1.72084E-02,2.513E+00
-1.72081E-02,2.492E+00
-1.72078E-02,2.523E+00
-1.72074E-02,2.461E+00
-1.72071E-02,2.503E+00
-1.72068E-02,2.523E+00
-1.72064E-02,2.523E+00
-1.72061E-02,2.523E+00
-1.72058E-02,2.471E+00
-1.72054E-02,2.503E+00
-1.72051E-02,2.523E+00
-1.72048E-02,2.482E+00
-1.72044E-02,2.503E+00
-1.72041E-02,2.492E+00
-1.72038E-02,2.523E+00
-1.72034E-02,2.523E+00
-1.72031E-02,2.503E+00
-1.72028E-02,2.492E+00
-1.72024E-02,2.513E+00
-1.72021E-02,2.513E+00
-1.72018E-02,2.492E+00
-1.72014E-02,2.523E+00
-1.72011E-02,2.471E+00
-1.72008E-02,2.503E+00
-1.72004E-02,2.555E+00
-1.72001E-02,2.534E+00
-1.71998E-02,2.523E+00
-1.71994E-02,2.513E+00
-1.71991E-02,2.513E+00
-1.71988E-02,2.523E+00
-1.71984E-02,2.523E+00
-1.71981E-02,2.471E+00
-1.71978E-02,2.503E+00
-1.71974E-02,2.513E+00
-1.71971E-02,2.492E+00
-1.71968E-02,2.503E+00
-1.71964E-02,2.503E+00
-1.71961E-02,2.492E+00
-1.71958E-02,2.471E+00
-1.71954E-02,2.503E+00
-1.71951E-02,2.492E+00
-1.71948E-02,2.503E+00
-1.71944E-02,2.492E+00
-1.71941E-02,2.482E+00
-1.71938E-02,2.523E+00
-1.71934E-02,2.523E+00
-1.71931E-02,2.523E+00
-1.71928E-02,2.492E+00
-1.71924E-02,2.503E+00
-1.71921E-02,2.513E+00
-1.71918E-02,2.482E+00
-1.71914E-02,2.503E+00
-1.71911E-02,2.513E+00
-1.71908E-02,2.503E+00
-1.71905E-02,2.503E+00
-1.71901E-02,2.492E+00
-1.71898E-02,2.534E+00
-1.71895E-02,2.523E+00
-1.71891E-02,2.523E+00
-1.71888E-02,2.503E+00
-1.71885E-02,2.503E+00
-1.71881E-02,2.492E+00
-1.71878E-02,2.523E+00
-1.71875E-02,2.534E+00
-1.71871E-02,2.503E+00
-1.71868E-02,2.534E+00
-1.71865E-02,2.523E+00
-1.71861E-02,2.492E+00
-1.71858E-02,2.513E+00
-1.71855E-02,2.503E+00
-1.71851E-02,2.523E+00
-1.71848E-02,2.503E+00
-1.71845E-02,2.534E+00
-1.71841E-02,2.523E+00
-1.71838E-02,2.503E+00
-1.71835E-02,2.492E+00
-1.71831E-02,2.523E+00
-1.71828E-02,2.523E+00
-1.71825E-02,2.523E+00
-1.71821E-02,2.523E+00
-1.71818E-02,2.482E+00
-1.71815E-02,2.471E+00
-1.71811E-02,2.534E+00
-1.71808E-02,2.523E+00
-1.71805E-02,2.492E+00
-1.71801E-02,2.534E+00
-1.71798E-02,2.523E+00
-1.71795E-02,2.534E+00
-1.71791E-02,2.523E+00
-1.71788E-02,2.503E+00
-1.71785E-02,2.513E+00
-1.71781E-02,2.513E+00
-1.71778E-02,2.503E+00
-1.71775E-02,2.471E+00
-1.71771E-02,2.513E+00
-1.71768E-02,2.544E+00
-1.71765E-02,2.492E+00
-1.71761E-02,2.534E+00
-1.71758E-02,2.513E+00
-1.71755E-02,2.513E+00
-1.71751E-02,2.482E+00
-1.71748E-02,2.492E+00
-1.71745E-02,2.523E+00
-1.71741E-02,2.503E+00
-1.71738E-02,2.523E+00
-1.71735E-02,2.534E+00
-1.71731E-02,2.492E+00
-1.71728E-02,2.523E+00
-1.71725E-02,2.492E+00
-1.71721E-02,2.523E+00
-1.71718E-02,2.482E+00
-1.71715E-02,2.513E+00
-1.71711E-02,2.492E+00
-1.71708E-02,2.534E+00
-1.71705E-02,2.513E+00
-1.71702E-02,2.513E+00
-1.71698E-02,2.482E+00
-1.71695E-02,2.492E+00
-1.71692E-02,2.492E+00
-1.71688E-02,2.492E+00
-1.71685E-02,2.492E+00
-1.71682E-02,2.503E+00
-1.71678E-02,2.503E+00
-1.71675E-02,2.503E+00
-1.71672E-02,2.503E+00
-1.71668E-02,2.513E+00
-1.71665E-02,2.503E+00
-1.71662E-02,2.492E+00
-1.71658E-02,2.503E+00
-1.71655E-02,2.503E+00
-1.71652E-02,2.503E+00
-1.71648E-02,2.503E+00
-1.71645E-02,2.503E+00
-1.71642E-02,2.534E+00
-1.71638E-02,2.492E+00
-1.71635E-02,2.482E+00
-1.71632E-02,2.492E+00
-1.71628E-02,2.503E+00
-1.71625E-02,2.503E+00
-1.71622E-02,2.492E+00
-1.71618E-02,2.503E+00
-1.71615E-02,2.482E+00
-1.71612E-02,2.513E+00
-1.71608E-02,2.513E+00
-1.71605E-02,2.471E+00
-1.71602E-02,2.544E+00
-1.71598E-02,2.492E+00
-1.71595E-02,2.503E+00
-1.71592E-02,2.534E+00
-1.71588E-02,2.482E+00
-1.71585E-02,2.513E+00
-1.71582E-02,2.492E+00
-1.71578E-02,2.492E+00
-1.71575E-02,2.482E+00
-1.71572E-02,2.503E+00
-1.71568E-02,2.513E+00
-1.71565E-02,2.492E+00
-1.71562E-02,2.503E+00
-1.71558E-02,2.503E+00
-1.71555E-02,2.534E+00
-1.71552E-02,2.513E+00
-1.71548E-02,2.534E+00
-1.71545E-02,2.492E+00
-1.71542E-02,2.482E+00
-1.71538E-02,2.492E+00
-1.71535E-02,2.482E+00
-1.71532E-02,2.513E+00
-1.71528E-02,2.513E+00
-1.71525E-02,2.513E+00
-1.71522E-02,2.513E+00
-1.71518E-02,2.534E+00
-1.71515E-02,2.513E+00
-1.71512E-02,2.503E+00
-1.71508E-02,2.471E+00
-1.71505E-02,2.513E+00
-1.71502E-02,2.503E+00
-1.71498E-02,2.523E+00
-1.71495E-02,2.482E+00
-1.71492E-02,2.492E+00
-1.71489E-02,2.492E+00
-1.71485E-02,2.471E+00
-1.71482E-02,2.523E+00
-1.71479E-02,2.503E+00
-1.71475E-02,2.503E+00
-1.71472E-02,2.503E+00
-1.71469E-02,2.534E+00
-1.71465E-02,2.492E+00
-1.71462E-02,2.513E+00
-1.71459E-02,2.523E+00
-1.71455E-02,2.503E+00
-1.71452E-02,2.523E+00
-1.71449E-02,2.471E+00
-1.71445E-02,2.482E+00
-1.71442E-02,2.492E+00
-1.71439E-02,2.503E+00
-1.71435E-02,2.503E+00
-1.71432E-02,2.503E+00
-1.71429E-02,2.523E+00
-1.71425E-02,2.492E+00
-1.71422E-02,2.503E+00
-1.71419E-02,2.503E+00
-1.71415E-02,2.471E+00
-1.71412E-02,2.534E+00
-1.71409E-02,2.492E+00
-1.71405E-02,2.471E+00
-1.71402E-02,2.523E+00
-1.71399E-02,2.513E+00
-1.71395E-02,2.503E+00
-1.71392E-02,2.513E+00
-1.71389E-02,2.513E+00
-1.71385E-02,2.544E+00
-1.71382E-02,2.544E+00
-1.71379E-02,2.482E+00
-1.71375E-02,2.513E+00
-1.71372E-02,2.492E+00
-1.71369E-02,2.523E+00
-1.71365E-02,2.513E+00
-1.71362E-02,2.544E+00
-1.71359E-02,2.523E+00
-1.71355E-02,2.534E+00
-1.71352E-02,2.503E+00
-1.71349E-02,2.513E+00
-1.71345E-02,2.523E+00
-1.71342E-02,2.503E+00
-1.71339E-02,2.513E+00
-1.71335E-02,2.492E+00
-1.71332E-02,2.482E+00
-1.71329E-02,2.482E+00
-1.71325E-02,2.513E+00
-1.71322E-02,2.513E+00
-1.71319E-02,2.503E+00
-1.71315E-02,2.492E+00
-1.71312E-02,2.534E+00
-1.71309E-02,2.503E+00
-1.71305E-02,2.555E+00
-1.71302E-02,2.523E+00
-1.71299E-02,2.492E+00
-1.71295E-02,2.482E+00
-1.71292E-02,2.503E+00
-1.71289E-02,2.482E+00
-1.71286E-02,2.471E+00
-1.71282E-02,2.503E+00
-1.71279E-02,2.523E+00
-1.71276E-02,2.482E+00
-1.71272E-02,2.503E+00
-1.71269E-02,2.513E+00
-1.71266E-02,2.503E+00
-1.71262E-02,2.534E+00
-1.71259E-02,2.492E+00
-1.71256E-02,2.503E+00
-1.71252E-02,2.492E+00
-1.71249E-02,2.492E+00
-1.71246E-02,2.534E+00
-1.71242E-02,2.492E+00
-1.71239E-02,2.492E+00
-1.71236E-02,2.513E+00
-1.71232E-02,2.492E+00
-1.71229E-02,2.523E+00
-1.71226E-02,2.513E+00
-1.71222E-02,2.492E+00
-1.71219E-02,2.503E+00
-1.71216E-02,2.534E+00
-1.71212E-02,2.503E+00
-1.71209E-02,2.513E+00
-1.71206E-02,2.513E+00
-1.71202E-02,2.513E+00
-1.71199E-02,2.534E+00
-1.71196E-02,2.492E+00
-1.71192E-02,2.513E+00
-1.71189E-02,2.513E+00
-1.71186E-02,2.523E+00
-1.71182E-02,2.492E+00
-1.71179E-02,2.503E+00
-1.71176E-02,2.523E+00
-1.71172E-02,2.482E+00
-1.71169E-02,2.513E+00
-1.71166E-02,2.544E+00
-1.71162E-02,2.544E+00
-1.71159E-02,2.523E+00
-1.71156E-02,2.503E+00
-1.71152E-02,2.503E+00
-1.71149E-02,2.513E+00
-1.71146E-02,2.503E+00
-1.71142E-02,2.513E+00
-1.71139E-02,2.503E+00
-1.71136E-02,2.492E+00
-1.71132E-02,2.544E+00
-1.71129E-02,2.513E+00
-1.71126E-02,2.523E+00
-1.71122E-02,2.492E+00
-1.71119E-02,2.461E+00
-1.71116E-02,2.482E+00
-1.71112E-02,2.513E+00
-1.71109E-02,2.513E+00
-1.71106E-02,2.503E+00
-1.71102E-02,2.503E+00
-1.71099E-02,2.492E+00
-1.71096E-02,2.544E+00
-1.71092E-02,2.492E+00
-1.71089E-02,2.503E+00
-1.71086E-02,2.513E+00
-1.71082E-02,2.523E+00
-1.71079E-02,2.534E+00
-1.71076E-02,2.513E+00
-1.71073E-02,2.523E+00
-1.71069E-02,2.503E+00
-1.71066E-02,2.492E+00
-1.71063E-02,2.492E+00
-1.71059E-02,2.513E+00
-1.71056E-02,2.471E+00
-1.71053E-02,2.534E+00
-1.71049E-02,2.482E+00
-1.71046E-02,2.492E+00
-1.71043E-02,2.503E+00
-1.71039E-02,2.523E+00
-1.71036E-02,2.534E+00
-1.71033E-02,2.513E+00
-1.71029E-02,2.503E+00
-1.71026E-02,2.492E+00
-1.71023E-02,2.513E+00
-1.71019E-02,2.461E+00
-1.71016E-02,2.523E+00
-1.71013E-02,2.503E+00
-1.71009E-02,2.503E+00
-1.71006E-02,2.513E+00
-1.71003E-02,2.503E+00
-1.70999E-02,2.492E+00
-1.70996E-02,2.513E+00
-1.70993E-02,2.513E+00
-1.70989E-02,2.513E+00
-1.70986E-02,2.523E+00
-1.70983E-02,2.482E+00
-1.70979E-02,2.492E+00
-1.70976E-02,2.523E+00
-1.70973E-02,2.544E+00
-1.70969E-02,2.492E+00
-1.70966E-02,2.482E+00
-1.70963E-02,2.492E+00
-1.70959E-02,2.492E+00
-1.70956E-02,2.503E+00
-1.70953E-02,2.492E+00
-1.70949E-02,2.513E+00
-1.70946E-02,2.503E+00
-1.70943E-02,2.534E+00
-1.70939E-02,2.523E+00
-1.70936E-02,2.513E+00
-1.70933E-02,2.482E+00
-1.70929E-02,2.513E+00
-1.70926E-02,2.523E+00
-1.70923E-02,2.534E+00
-1.70919E-02,2.503E+00
-1.70916E-02,2.492E+00
-1.70913E-02,2.523E+00
-1.70909E-02,2.471E+00
-1.70906E-02,2.513E+00
-1.70903E-02,2.513E+00
-1.70899E-02,2.482E+00
-1.70896E-02,2.492E+00
-1.70893E-02,2.471E+00
-1.70889E-02,2.492E+00
-1.70886E-02,2.503E+00
-1.70883E-02,2.523E+00
-1.70879E-02,2.492E+00
-1.70876E-02,2.471E+00
-1.70873E-02,2.503E+00
-1.70870E-02,2.523E+00
-1.70866E-02,2.503E+00
-1.70863E-02,2.523E+00
-1.70860E-02,2.513E+00
-1.70856E-02,2.482E+00
-1.70853E-02,2.503E+00
-1.70850E-02,2.513E+00
-1.70846E-02,2.471E+00
-1.70843E-02,2.513E+00
-1.70840E-02,2.513E+00
-1.70836E-02,2.503E+00
-1.70833E-02,2.523E+00
-1.70830E-02,2.503E+00
-1.70826E-02,2.482E+00
-1.70823E-02,2.523E+00
-1.70820E-02,2.492E+00
-1.70816E-02,2.513E+00
-1.70813E-02,2.513E+00
-1.70810E-02,2.513E+00
-1.70806E-02,2.513E+00
-1.70803E-02,2.492E+00
-1.70800E-02,2.503E+00
-1.70796E-02,2.513E+00
-1.70793E-02,2.523E+00
-1.70790E-02,2.523E+00
-1.70786E-02,2.492E+00
-1.70783E-02,2.492E+00
-1.70780E-02,2.492E+00
-1.70776E-02,2.503E+00
-1.70773E-02,2.503E+00
-1.70770E-02,2.471E+00
-1.70766E-02,2.492E+00
-1.70763E-02,2.523E+00
-1.70760E-02,2.482E+00
-1.70756E-02,2.503E+00
-1.70753E-02,2.513E+00
-1.70750E-02,2.503E+00
-1.70746E-02,2.523E+00
-1.70743E-02,2.503E+00
-1.70740E-02,2.503E+00
-1.70736E-02,2.503E+00
-1.70733E-02,2.503E+00
-1.70730E-02,2.471E+00
-1.70726E-02,2.503E+00
-1.70723E-02,2.482E+00
-1.70720E-02,2.492E+00
-1.70716E-02,2.492E+00
-1.70713E-02,2.523E+00
-1.70710E-02,2.513E+00
-1.70706E-02,2.513E+00
-1.70703E-02,2.503E+00
-1.70700E-02,2.523E+00
-1.70696E-02,2.523E+00
-1.70693E-02,2.492E+00
-1.70690E-02,2.482E+00
-1.70686E-02,2.471E+00
-1.70683E-02,2.503E+00
-1.70680E-02,2.523E+00
-1.70676E-02,2.492E+00
-1.70673E-02,2.523E+00
-1.70670E-02,2.513E+00
-1.70666E-02,2.503E+00
-1.70663E-02,2.482E+00
-1.70660E-02,2.503E+00
-1.70657E-02,2.523E+00
-1.70653E-02,2.555E+00
-1.70650E-02,2.471E+00
-1.70647E-02,2.492E+00
-1.70643E-02,2.492E+00
-1.70640E-02,2.482E+00
-1.70637E-02,2.523E+00
-1.70633E-02,2.523E+00
-1.70630E-02,2.513E+00
-1.70627E-02,2.492E+00
-1.70623E-02,2.534E+00
-1.70620E-02,2.513E+00
-1.70617E-02,2.523E+00
-1.70613E-02,2.503E+00
-1.70610E-02,2.534E+00
-1.70607E-02,2.513E+00
-1.70603E-02,2.503E+00
-1.70600E-02,2.503E+00
-1.70597E-02,2.513E+00
-1.70593E-02,2.534E+00
-1.70590E-02,2.513E+00
-1.70587E-02,2.492E+00
-1.70583E-02,2.523E+00
-1.70580E-02,2.503E+00
-1.70577E-02,2.492E+00
-1.70573E-02,2.503E+00
-1.70570E-02,2.503E+00
-1.70567E-02,2.492E+00
-1.70563E-02,2.471E+00
-1.70560E-02,2.482E+00
-1.70557E-02,2.513E+00
-1.70553E-02,2.534E+00
-1.70550E-02,2.492E+00
-1.70547E-02,2.492E+00
-1.70543E-02,2.513E+00
-1.70540E-02,2.503E+00
-1.70537E-02,2.471E+00
-1.70533E-02,2.513E+00
-1.70530E-02,2.503E+00
-1.70527E-02,2.503E+00
-1.70523E-02,2.513E+00
-1.70520E-02,2.513E+00
-1.70517E-02,2.503E+00
-1.70513E-02,2.503E+00
-1.70510E-02,2.523E+00
-1.70507E-02,2.492E+00
-1.70503E-02,2.523E+00
-1.70500E-02,2.482E+00
-1.70497E-02,2.503E+00
-1.70493E-02,2.523E+00
-1.70490E-02,2.513E+00
-1.70487E-02,2.523E+00
-1.70483E-02,2.482E+00
-1.70480E-02,2.513E+00
-1.70477E-02,2.503E+00
-1.70473E-02,2.492E+00
-1.70470E-02,2.503E+00
-1.70467E-02,2.492E+00
-1.70463E-02,2.492E+00
-1.70460E-02,2.544E+00
-1.70457E-02,2.492E+00
-1.70454E-02,2.523E+00
-1.70450E-02,2.534E+00
-1.70447E-02,2.523E+00
-1.70444E-02,2.471E+00
-1.70440E-02,2.503E+00
-1.70437E-02,2.492E+00
-1.70434E-02,2.523E+00
-1.70430E-02,2.503E+00
-1.70427E-02,2.513E+00
-1.70424E-02,2.492E+00
-1.70420E-02,2.503E+00
-1.70417E-02,2.471E+00
-1.70414E-02,2.492E+00
-1.70410E-02,2.503E+00
-1.70407E-02,2.523E+00
-1.70404E-02,2.534E+00
-1.70400E-02,2.503E+00
-1.70397E-02,2.513E+00
-1.70394E-02,2.523E+00
-1.70390E-02,2.492E+00
-1.70387E-02,2.492E+00
-1.70384E-02,2.513E+00
-1.70380E-02,2.503E+00
-1.70377E-02,2.492E+00
-1.70374E-02,2.523E+00
-1.70370E-02,2.513E+00
-1.70367E-02,2.492E+00
-1.70364E-02,2.482E+00
-1.70360E-02,2.513E+00
-1.70357E-02,2.523E+00
-1.70354E-02,2.492E+00
-1.70350E-02,2.513E+00
-1.70347E-02,2.534E+00
-1.70344E-02,2.513E+00
-1.70340E-02,2.471E+00
-1.70337E-02,2.513E+00
-1.70334E-02,2.513E+00
-1.70330E-02,2.513E+00
-1.70327E-02,2.503E+00
-1.70324E-02,2.482E+00
-1.70320E-02,2.513E+00
-1.70317E-02,2.523E+00
-1.70314E-02,2.503E+00
-1.70310E-02,2.523E+00
-1.70307E-02,2.523E+00
-1.70304E-02,2.503E+00
-1.70300E-02,2.503E+00
-1.70297E-02,2.513E+00
-1.70294E-02,2.513E+00
-1.70290E-02,2.492E+00
-1.70287E-02,2.523E+00
-1.70284E-02,2.523E+00
-1.70280E-02,2.523E+00
-1.70277E-02,2.482E+00
-1.70274E-02,2.513E+00
-1.70270E-02,2.523E+00
-1.70267E-02,2.492E+00
-1.70264E-02,2.523E+00
-1.70260E-02,2.482E+00
-1.70257E-02,2.523E+00
-1.70254E-02,2.492E+00
-1.70250E-02,2.523E+00
-1.70247E-02,2.523E+00
-1.70244E-02,2.503E+00
-1.70241E-02,2.492E+00
-1.70237E-02,2.534E+00
-1.70234E-02,2.513E+00
-1.70231E-02,2.492E+00
-1.70227E-02,2.492E+00
-1.70224E-02,2.523E+00
-1.70221E-02,2.503E+00
-1.70217E-02,2.482E+00
-1.70214E-02,2.492E+00
-1.70211E-02,2.503E+00
-1.70207E-02,2.503E+00
-1.70204E-02,2.513E+00
-1.70201E-02,2.513E+00
-1.70197E-02,2.513E+00
-1.70194E-02,2.513E+00
-1.70191E-02,2.482E+00
-1.70187E-02,2.492E+00
-1.70184E-02,2.503E+00
-1.70181E-02,2.523E+00
-1.70177E-02,2.523E+00
-1.70174E-02,2.492E+00
-1.70171E-02,2.503E+00
-1.70167E-02,2.492E+00
-1.70164E-02,2.513E+00
-1.70161E-02,2.523E+00
-1.70157E-02,2.513E+00
-1.70154E-02,2.482E+00
-1.70151E-02,2.492E+00
-1.70147E-02,2.503E+00
-1.70144E-02,2.503E+00
-1.70141E-02,2.492E+00
-1.70137E-02,2.503E+00
-1.70134E-02,2.503E+00
-1.70131E-02,2.492E+00
-1.70127E-02,2.513E+00
-1.70124E-02,2.492E+00
-1.70121E-02,2.503E+00
-1.70117E-02,2.503E+00
-1.70114E-02,2.523E+00
-1.70111E-02,2.503E+00
-1.70107E-02,2.492E+00
-1.70104E-02,2.471E+00
-1.70101E-02,2.492E+00
-1.70097E-02,2.482E+00
-1.70094E-02,2.513E+00
-1.70091E-02,2.471E+00
-1.70087E-02,2.513E+00
-1.70084E-02,2.492E+00
-1.70081E-02,2.513E+00
-1.70077E-02,2.503E+00
-1.70074E-02,2.503E+00
-1.70071E-02,2.523E+00
-1.70067E-02,2.513E+00
-1.70064E-02,2.513E+00
-1.70061E-02,2.503E+00
-1.70057E-02,2.503E+00
-1.70054E-02,2.450E+00
-1.70051E-02,2.503E+00
-1.70047E-02,2.492E+00
-1.70044E-02,2.492E+00
-1.70041E-02,2.492E+00
-1.70038E-02,2.513E+00
-1.70034E-02,2.513E+00
-1.70031E-02,2.503E+00
-1.70028E-02,2.523E+00
-1.70024E-02,2.513E+00
-1.70021E-02,2.513E+00
-1.70018E-02,2.513E+00
-1.70014E-02,2.534E+00
-1.70011E-02,2.523E+00
-1.70008E-02,2.513E+00
-1.70004E-02,2.534E+00
-1.70001E-02,2.555E+00
-1.69998E-02,2.513E+00
-1.69994E-02,2.523E+00
-1.69991E-02,2.523E+00
-1.69988E-02,2.503E+00
-1.69984E-02,2.492E+00
-1.69981E-02,2.482E+00
-1.69978E-02,2.503E+00
-1.69974E-02,2.492E+00
-1.69971E-02,2.482E+00
-1.69968E-02,2.513E+00
-1.69964E-02,2.523E+00
-1.69961E-02,2.523E+00
-1.69958E-02,2.513E+00
-1.69954E-02,2.492E+00
-1.69951E-02,2.503E+00
-1.69948E-02,2.523E+00
-1.69944E-02,2.555E+00
-1.69941E-02,2.513E+00
-1.69938E-02,2.523E+00
-1.69934E-02,2.503E+00
-1.69931E-02,2.492E+00
-1.69928E-02,2.513E+00
-1.69924E-02,2.482E+00
-1.69921E-02,2.513E+00
-1.69918E-02,2.523E+00
-1.69914E-02,2.503E+00
-1.69911E-02,2.503E+00
-1.69908E-02,2.523E+00
-1.69904E-02,2.513E+00
-1.69901E-02,2.482E+00
-1.69898E-02,2.534E+00
-1.69894E-02,2.513E+00
-1.69891E-02,2.523E+00
-1.69888E-02,2.544E+00
-1.69884E-02,2.523E+00
-1.69881E-02,2.544E+00
-1.69878E-02,2.523E+00
-1.69874E-02,2.492E+00
-1.69871E-02,2.534E+00
-1.69868E-02,2.482E+00
-1.69864E-02,2.534E+00
-1.69861E-02,2.513E+00
-1.69858E-02,2.513E+00
-1.69854E-02,2.523E+00
-1.69851E-02,2.523E+00
-1.69848E-02,2.513E+00
-1.69844E-02,2.523E+00
-1.69841E-02,2.492E+00
-1.69838E-02,2.523E+00
-1.69834E-02,2.482E+00
-1.69831E-02,2.461E+00
-1.69828E-02,2.534E+00
-1.69825E-02,2.523E+00
-1.69821E-02,2.503E+00
-1.69818E-02,2.513E+00
-1.69815E-02,2.503E+00
-1.69811E-02,2.503E+00
-1.69808E-02,2.523E+00
-1.69805E-02,2.492E+00
-1.69801E-02,2.523E+00
-1.69798E-02,2.523E+00
-1.69795E-02,2.492E+00
-1.69791E-02,2.503E+00
-1.69788E-02,2.503E+00
-1.69785E-02,2.503E+00
-1.69781E-02,2.492E+00
-1.69778E-02,2.461E+00
-1.69775E-02,2.503E+00
-1.69771E-02,2.534E+00
-1.69768E-02,2.482E+00
-1.69765E-02,2.492E+00
-1.69761E-02,2.471E+00
-1.69758E-02,2.503E+00
-1.69755E-02,2.503E+00
-1.69751E-02,2.534E+00
-1.69748E-02,2.461E+00
-1.69745E-02,2.492E+00
-1.69741E-02,2.492E+00
-1.69738E-02,2.555E+00
-1.69735E-02,2.482E+00
-1.69731E-02,2.513E+00
-1.69728E-02,2.482E+00
-1.69725E-02,2.513E+00
-1.69721E-02,2.492E+00
-1.69718E-02,2.513E+00
-1.69715E-02,2.492E+00
-1.69711E-02,2.523E+00
-1.69708E-02,2.523E+00
-1.69705E-02,2.523E+00
-1.69701E-02,2.523E+00
-1.69698E-02,2.544E+00
-1.69695E-02,2.503E+00
-1.69691E-02,2.513E+00
-1.69688E-02,2.503E+00
-1.69685E-02,2.492E+00
-1.69681E-02,2.471E+00
-1.69678E-02,2.555E+00
-1.69675E-02,2.482E+00
-1.69671E-02,2.492E+00
-1.69668E-02,2.503E+00
-1.69665E-02,2.513E+00
-1.69661E-02,2.513E+00
-1.69658E-02,2.523E+00
-1.69655E-02,2.513E+00
-1.69651E-02,2.492E+00
-1.69648E-02,2.513E+00
-1.69645E-02,2.523E+00
-1.69641E-02,2.513E+00
-1.69638E-02,2.523E+00
-1.69635E-02,2.492E+00
-1.69631E-02,2.523E+00
-1.69628E-02,2.503E+00
-1.69625E-02,2.513E+00
-1.69622E-02,2.503E+00
-1.69618E-02,2.503E+00
-1.69615E-02,2.523E+00
-1.69612E-02,2.503E+00
-1.69608E-02,2.513E+00
-1.69605E-02,2.492E+00
-1.69602E-02,2.492E+00
-1.69598E-02,2.534E+00
-1.69595E-02,2.503E+00
-1.69592E-02,2.513E+00
-1.69588E-02,2.461E+00
-1.69585E-02,2.523E+00
-1.69582E-02,2.492E+00
-1.69578E-02,2.492E+00
-1.69575E-02,2.503E+00
-1.69572E-02,2.492E+00
-1.69568E-02,2.492E+00
-1.69565E-02,2.503E+00
-1.69562E-02,2.503E+00
-1.69558E-02,2.513E+00
-1.69555E-02,2.492E+00
-1.69552E-02,2.482E+00
-1.69548E-02,2.503E+00
-1.69545E-02,2.523E+00
-1.69542E-02,2.544E+00
-1.69538E-02,2.513E+00
-1.69535E-02,2.492E+00
-1.69532E-02,2.513E+00
-1.69528E-02,2.482E+00
